Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"C64E5","C64E5","AppvIsvSubsystems64.dll",0.0103,1.0005,0.0103,1.0005
"BEB74","BEB74","AppvIsvSubsystems64.dll",0.0103,0.9999,0.0103,0.9999
"B6AB5","B6AB5","AppvIsvSubsystems64.dll",0.0103,0.9995,0.0208,2.0274
"1AFA4","1AFA4","AppvIsvSubsystems64.dll",0.0103,0.9994,0.0103,0.9994
"9E956","9E956","AppvIsvSubsystems64.dll",0.0103,0.9989,0.0103,0.9989
"C850","C850","AppvIsvSubsystems64.dll",0.0103,0.9988,0.0103,0.9988
"C070E","C070E","AppvIsvSubsystems64.dll",0.0103,0.9987,0.0103,0.9987
"B6094","B6094","AppvIsvSubsystems64.dll",0.0102,0.9985,0.0102,0.9985
"BEED4","BEED4","AppvIsvSubsystems64.dll",0.0102,0.9984,0.0102,0.9984
"BF119","BF119","AppvIsvSubsystems64.dll",0.0102,0.9983,0.0102,0.9983
"C5413","C5413","AppvIsvSubsystems64.dll",0.0102,0.9982,0.0102,0.9982
"B2033","B2033","AppvIsvSubsystems64.dll",0.0102,0.9981,0.0102,0.9981
"B892D","B892D","AppvIsvSubsystems64.dll",0.0102,0.9979,0.0102,0.9979
"BDC65","BDC65","AppvIsvSubsystems64.dll",0.0102,0.9978,0.0102,0.9978
"C87D8","C87D8","AppvIsvSubsystems64.dll",0.0102,0.9976,0.0102,0.9976
"CC156","CC156","AppvIsvSubsystems64.dll",0.0102,0.9970,0.0102,0.9970
"B34C0","B34C0","AppvIsvSubsystems64.dll",0.0102,0.9968,0.0102,0.9968
"C552B","C552B","AppvIsvSubsystems64.dll",0.0102,0.9968,0.0102,0.9968
"B6962","B6962","AppvIsvSubsystems64.dll",0.0102,0.9965,0.0102,0.9965
"84A92","84A92","AppvIsvSubsystems64.dll",0.0102,0.9963,0.0102,0.9963
"C6025","C6025","AppvIsvSubsystems64.dll",0.0102,0.9961,0.0102,0.9961
"C8D88","C8D88","AppvIsvSubsystems64.dll",0.0102,0.9960,0.0102,0.9960
"B693F","B693F","AppvIsvSubsystems64.dll",0.0102,0.9956,0.0102,0.9956
"C5CFC","C5CFC","AppvIsvSubsystems64.dll",0.0102,0.9956,0.0102,0.9956
"86FC","86FC","AppvIsvSubsystems64.dll",0.0102,0.9952,0.0102,0.9952
"B605E","B605E","AppvIsvSubsystems64.dll",0.0102,0.9951,0.0102,0.9951
"B2127","B2127","AppvIsvSubsystems64.dll",0.0102,0.9949,0.0102,0.9949
"B2F80","B2F80","AppvIsvSubsystems64.dll",0.0102,0.9949,0.0102,0.9949
"C5F79","C5F79","AppvIsvSubsystems64.dll",0.0102,0.9948,0.0102,0.9948
"CD596","CD596","AppvIsvSubsystems64.dll",0.0102,0.9945,0.0102,0.9945
"B307F","B307F","AppvIsvSubsystems64.dll",0.0102,0.9943,0.0102,0.9943
"B92F2","B92F2","AppvIsvSubsystems64.dll",0.0102,0.9943,0.0102,0.9943
"C3E7E","C3E7E","AppvIsvSubsystems64.dll",0.0102,0.9943,0.0102,0.9943
"C8D3F","C8D3F","AppvIsvSubsystems64.dll",0.0102,0.9940,0.0102,0.9940
"70160","70160","AppvIsvSubsystems64.dll",0.0102,0.9939,0.0102,0.9939
"C0702","C0702","AppvIsvSubsystems64.dll",0.0102,0.9939,0.0102,0.9939
"B659B","B659B","AppvIsvSubsystems64.dll",0.0102,0.9938,9.7850,953.3591
"BF2F6","BF2F6","AppvIsvSubsystems64.dll",0.0102,0.9938,0.0102,0.9938
"CA4C5","CA4C5","AppvIsvSubsystems64.dll",0.0102,0.9936,0.0102,0.9936
"74798","74798","AppvIsvSubsystems64.dll",0.0102,0.9931,0.0102,0.9931
"74496","74496","AppvIsvSubsystems64.dll",0.0102,0.9930,0.0102,0.9930
"CA66C","CA66C","AppvIsvSubsystems64.dll",0.0102,0.9930,0.3309,32.2412
"3AAA","3AAA","AppvIsvSubsystems64.dll",0.0102,0.9928,0.0102,0.9928
"71840","71840","AppvIsvSubsystems64.dll",0.0102,0.9928,0.0102,0.9928
"C8848","C8848","AppvIsvSubsystems64.dll",0.0102,0.9927,0.3919,38.1855
"CA385","CA385","AppvIsvSubsystems64.dll",0.0102,0.9927,0.0102,0.9927
"C4961","C4961","AppvIsvSubsystems64.dll",0.0102,0.9925,0.0102,0.9925
"C9419","C9419","AppvIsvSubsystems64.dll",0.0102,0.9922,0.0102,0.9922
"C3786","C3786","AppvIsvSubsystems64.dll",0.0102,0.9920,0.0102,0.9920
"BF1B2","BF1B2","AppvIsvSubsystems64.dll",0.0102,0.9913,0.0102,0.9913
"812BC","812BC","AppvIsvSubsystems64.dll",0.0102,0.9912,0.1404,13.6816
"1B4C1","1B4C1","AppvIsvSubsystems64.dll",0.0102,0.9907,0.0102,0.9907
"B20A2","B20A2","AppvIsvSubsystems64.dll",0.0102,0.9907,0.0102,0.9907
"B3340","B3340","AppvIsvSubsystems64.dll",0.0102,0.9907,0.0102,0.9907
"CA380","CA380","AppvIsvSubsystems64.dll",0.0102,0.9904,0.0102,0.9904
"7B658","7B658","AppvIsvSubsystems64.dll",0.0102,0.9901,0.0102,0.9901
"D9509","D9509","AppvIsvSubsystems64.dll",0.0102,0.9897,0.0102,0.9897
"9E9EE","9E9EE","AppvIsvSubsystems64.dll",0.0102,0.9896,0.0102,0.9896
"CD504","CD504","AppvIsvSubsystems64.dll",0.0102,0.9895,0.0102,0.9895
"B6016","B6016","AppvIsvSubsystems64.dll",0.0101,0.9888,0.0101,0.9888
"BEA5B","BEA5B","AppvIsvSubsystems64.dll",0.0101,0.9885,0.0101,0.9885
"C0EAD","C0EAD","AppvIsvSubsystems64.dll",0.0101,0.9884,0.0101,0.9884
"5074","5074","AppvIsvSubsystems64.dll",0.0101,0.9880,0.0101,0.9880
"ADB81","ADB81","AppvIsvSubsystems64.dll",0.0101,0.9879,0.0101,0.9879
"CCC6F","CCC6F","AppvIsvSubsystems64.dll",0.0101,0.9877,0.0101,0.9877
"D1A34","D1A34","AppvIsvSubsystems64.dll",0.0101,0.9870,0.0101,0.9870
"CC6EC","CC6EC","AppvIsvSubsystems64.dll",0.0101,0.9856,0.0101,0.9856
"B6A7C","B6A7C","AppvIsvSubsystems64.dll",0.0101,0.9855,0.0101,0.9855
"B4FAF","B4FAF","AppvIsvSubsystems64.dll",0.0101,0.9853,0.0101,0.9853
"6D040","6D040","AppvIsvSubsystems64.dll",0.0101,0.9825,0.0101,0.9825
"1F964","1F964","AppvIsvSubsystems64.dll",0.0101,0.9817,0.0101,0.9817
"C0111","C0111","AppvIsvSubsystems64.dll",0.0101,0.9810,0.0101,0.9810
"B5134","B5134","AppvIsvSubsystems64.dll",0.0101,0.9804,0.0101,0.9804
"84A90","84A90","AppvIsvSubsystems64.dll",0.0101,0.9800,0.0101,0.9800
"C5F86","C5F86","AppvIsvSubsystems64.dll",0.0101,0.9800,0.0101,0.9800
"ADB4A","ADB4A","AppvIsvSubsystems64.dll",0.0100,0.9791,0.0100,0.9791
"86F9","86F9","AppvIsvSubsystems64.dll",0.0099,0.9691,0.0099,0.9691
"BF0D4","BF0D4","AppvIsvSubsystems64.dll",0.0099,0.9599,0.0099,0.9599
"BF0BE","BF0BE","AppvIsvSubsystems64.dll",0.0098,0.9508,0.0098,0.9508
"CD5C9","CD5C9","AppvIsvSubsystems64.dll",0.0095,0.9249,0.0095,0.9249
"C9052","C9052","AppvIsvSubsystems64.dll",0.0093,0.9027,0.0093,0.9027
"ADB53","ADB53","AppvIsvSubsystems64.dll",0.0092,0.8951,0.0092,0.8951
"71351","71351","AppvIsvSubsystems64.dll",0.0083,0.8070,0.0083,0.8070
"84FF8","84FF8","AppvIsvSubsystems64.dll",0.0081,0.7849,0.0081,0.7849
"74E98","74E98","AppvIsvSubsystems64.dll",0.0064,0.6257,0.0064,0.6257
"DB20","DB20","AppvIsvSubsystems64.dll",0.0063,0.6101,0.0063,0.6101
"C820","C820","AppvIsvSubsystems64.dll",0.0043,0.4178,0.0043,0.4178
"C5D15","C5D15","AppvIsvSubsystems64.dll",0.0024,0.2311,0.0024,0.2311
